,tweet_id,rating_numerator,rating_denominator,name,stage
1951,673686845050527744,11.0,10.0,George,None
1952,673680198160809984,13.0,10.0,Shnuggles,None
1953,673662677122719744,12.0,10.0,Kendall,None
1954,673656262056419329,10.0,10.0,Albert,pupper
1955,673636718965334016,10.0,10.0,None,None
1956,673612854080196609,7.0,10.0,Jeffri,pupper
1957,673583129559498752,11.0,10.0,Sandy,None
1958,673580926094458881,8.0,10.0,None,None
1959,673576835670777856,7.0,10.0,None,None
1960,673363615379013632,11.0,10.0,None,pupper
1961,673359818736984064,8.0,10.0,Steve,None
1962,673355879178194945,11.0,10.0,Koda,None
1963,673352124999274496,12.0,10.0,None,None
1964,673350198937153538,9.0,10.0,Bella,None
1965,673345638550134785,7.0,10.0,Gerald,None
1966,673343217010679808,11.0,10.0,None,None
1967,673342308415348736,10.0,10.0,Django,pupper
1968,673320132811366400,11.0,10.0,Frankie,None
1969,673317986296586240,10.0,10.0,None,None
1970,673295268553605120,8.0,10.0,Eve,pupper
1971,673270968295534593,11.0,10.0,Mac,None
1972,673240798075449344,6.0,10.0,None,None
1973,673213039743795200,10.0,10.0,Dexter,None
1974,673148804208660480,8.0,10.0,Fletcher,pupper
1975,672997845381865473,12.0,10.0,Kenzie,None
1976,672995267319328768,8.0,10.0,Pumpkin,None
1977,672988786805112832,10.0,10.0,Schnozz,pupper
1978,672984142909456390,9.0,10.0,None,None
1979,672980819271634944,5.0,10.0,None,None
1980,672975131468300288,10.0,10.0,Chuckles,pupper
1981,672970152493887488,7.0,10.0,Chet,pupper
1982,672968025906282496,11.0,10.0,Gustaf,None
1983,672964561327235073,10.0,10.0,Terry,None
1984,672902681409806336,9.0,10.0,Jimison,None
1985,672898206762672129,11.0,10.0,Cheryl,pupper
1986,672884426393653248,6.0,10.0,None,None
1987,672877615439593473,8.0,10.0,Oscar,None
1988,672834301050937345,10.0,10.0,Ed,None
1989,672828477930868736,9.0,10.0,Jerry,None
1990,672640509974827008,9.0,10.0,Leonidas,None
1991,672622327801233409,12.0,10.0,None,pupper
1992,672614745925664768,6.0,10.0,Norman,pupper
1993,672609152938721280,9.0,10.0,Caryl,None
1994,672604026190569472,11.0,10.0,None,None
1995,672594978741354496,9.0,10.0,Scott,pupper
1996,672591762242805761,10.0,10.0,Taz,None
1997,672591271085670400,8.0,10.0,None,None
1998,672538107540070400,7.0,10.0,Darby,None
1999,672523490734551040,10.0,10.0,None,None
2000,672488522314567680,10.0,10.0,Jackie,None
2001,672482722825261057,10.0,10.0,light,None
2002,672481316919734272,12.0,10.0,Jazz,pupper
2003,672475084225949696,8.0,10.0,Buddy,None
2004,672466075045466113,12.0,10.0,Franq,None
2005,672272411274932228,11.0,10.0,Pippin,None
2006,672267570918129665,10.0,10.0,None,None
2007,672264251789176834,10.0,10.0,Kreg,None
2008,672256522047614977,8.0,10.0,None,None
2009,672254177670729728,11.0,10.0,Rolf,pupper
2010,672248013293752320,10.0,10.0,None,None
2011,672245253877968896,12.0,10.0,Snickers,None
2012,672239279297454080,7.0,10.0,Ridley,None
2013,672231046314901505,5.0,10.0,None,None
2014,672222792075620352,9.0,10.0,Cal,None
2015,672205392827572224,9.0,10.0,Opal,pupper
2016,672169685991993344,10.0,10.0,Bradley,None
2017,672160042234327040,8.0,10.0,Bubba,pupper
2018,672139350159835138,12.0,10.0,None,None
2019,672125275208069120,11.0,10.0,just,None
2020,672095186491711488,9.0,10.0,Tuco,None
2021,672082170312290304,11.0,10.0,Patch,None
2022,672068090318987265,7.0,10.0,Gizmo,None
2023,671896809300709376,10.0,10.0,Lola,None
2024,671891728106971137,11.0,10.0,Mojo,None
2025,671882082306625538,11.0,10.0,Batdog,None
2026,671879137494245376,5.0,10.0,Brad,None
2027,671874878652489728,10.0,10.0,Mia,None
2028,671866342182637568,10.0,10.0,Dylan,None
2029,671855973984772097,8.0,10.0,None,None
2030,671789708968640512,13.0,10.0,space,None
2031,671768281401958400,10.0,10.0,None,None
2032,671763349865160704,9.0,10.0,Mark,None
2033,671744970634719232,6.0,10.0,None,None
2034,671743150407421952,11.0,10.0,None,None
2035,671735591348891648,11.0,10.0,Oscar,None
2036,671729906628341761,13.0,10.0,None,None
2037,671561002136281088,13.0,10.0,None,None
2038,671550332464455680,1.0,10.0,None,None
2039,671547767500775424,10.0,10.0,Marley,None
2040,671544874165002241,6.0,10.0,None,None
2041,671542985629241344,10.0,10.0,JD,None
2042,671538301157904385,8.0,10.0,Baxter,None
2043,671536543010570240,9.0,10.0,Reginald,None
2044,671533943490011136,6.0,10.0,None,None
2045,671528761649688577,10.0,10.0,Jax,None
2046,671520732782923777,10.0,10.0,Alejandro,None
2047,671518598289059840,9.0,10.0,Scruffers,None
2048,671511350426865664,8.0,10.0,Hammond,None
2049,671504605491109889,11.0,10.0,Charlie,None
2050,671497587707535361,11.0,10.0,Pip,None
2051,671488513339211776,8.0,10.0,Julius,None
2052,671486386088865792,10.0,10.0,Malcolm,None
2053,671485057807351808,11.0,10.0,Penelope,None
2054,671390180817915904,7.0,10.0,None,None
2055,671362598324076544,11.0,10.0,Tanner,None
2056,671357843010908160,9.0,10.0,None,None
2057,671355857343524864,10.0,10.0,Lou,None
2058,671347597085433856,9.0,10.0,Lola,None
2059,671186162933985280,10.0,10.0,Sparky,None
2060,671182547775299584,12.0,10.0,None,None
2061,671166507850801152,10.0,10.0,Herm,None
2062,671163268581498880,8.0,10.0,None,None
2063,671159727754231808,5.0,10.0,Anthony,None
2064,671154572044468225,11.0,10.0,Holly,None
2065,671151324042559489,12.0,10.0,None,None
2066,671147085991960577,9.0,10.0,None,None
2067,671141549288370177,9.0,10.0,None,None
2068,671138694582165504,10.0,10.0,None,None
2069,671134062904504320,8.0,10.0,Clarence,None
2070,671122204919246848,4.0,10.0,None,None
2071,671115716440031232,6.0,10.0,Phred,None
2072,671109016219725825,8.0,10.0,Toby,None
2073,670995969505435648,12.0,10.0,None,None
2074,670842764863651840,420.0,10.0,None,None
2075,670840546554966016,10.0,10.0,Colby,None
2076,670838202509447168,4.0,10.0,None,None
2077,670833812859932673,7.0,10.0,Jett,None
2078,670832455012716544,10.0,10.0,Amy,None
2079,670826280409919488,2.0,10.0,None,None
2080,670823764196741120,12.0,10.0,Remington,None
2081,670822709593571328,10.0,10.0,None,None
2082,670815497391357952,10.0,10.0,Sage,None
2083,670811965569282048,10.0,10.0,Maggie,None
2084,670807719151067136,11.0,10.0,Andy,None
2085,670804601705242624,10.0,10.0,Mason,None
2086,670803562457407488,10.0,10.0,None,None
2087,670797304698376195,11.0,10.0,Trigger,None
2088,670792680469889025,7.0,10.0,Antony,None
2089,670789397210615808,9.0,10.0,None,None
2090,670786190031921152,8.0,10.0,Creg,None
2091,670783437142401025,1.0,10.0,None,None
2092,670782429121134593,5.0,10.0,None,None
2093,670780561024270336,7.0,10.0,Traviss,None
2094,670778058496974848,10.0,10.0,None,None
2095,670764103623966721,10.0,10.0,Vincent,None
2096,670755717859713024,9.0,10.0,Gin,None
2097,670733412878163972,8.0,10.0,Jerry,None
2098,670727704916926465,10.0,10.0,Jeffrie,None
2099,670717338665226240,12.0,10.0,None,None
2100,670704688707301377,6.0,10.0,Danny,None
2101,670691627984359425,8.0,10.0,Ester,None
2102,670679630144274432,8.0,10.0,Pluto,None
2103,670676092097810432,8.0,10.0,Bloo,None
2104,670668383499735048,10.0,10.0,Phineas,None
2105,670474236058800128,10.0,10.0,None,None
2106,670468609693655041,10.0,10.0,Edd,None
2107,670465786746662913,7.0,10.0,None,None
2108,670452855871037440,11.0,10.0,None,None
2109,670449342516494336,5.0,10.0,None,None
2110,670444955656130560,10.0,10.0,Paull,None
2111,670442337873600512,11.0,10.0,Koda,None
2112,670435821946826752,10.0,10.0,None,None
2113,670434127938719744,11.0,10.0,Hank,None
2114,670433248821026816,10.0,10.0,Sam,None
2115,670428280563085312,11.0,10.0,Willy,None
2116,670427002554466305,9.0,10.0,None,None
2117,670421925039075328,12.0,10.0,Herb,None
2118,670420569653809152,10.0,10.0,Damon,None
2119,670417414769758208,6.0,10.0,None,None
2120,670411370698022913,12.0,10.0,Scooter,None
2121,670408998013820928,10.0,10.0,Peanut,None
2122,670403879788544000,10.0,10.0,Nigel,None
2123,670385711116361728,8.0,10.0,Larry,None
2124,670374371102445568,12.0,10.0,Daisy,None
2125,670361874861563904,9.0,10.0,None,None
2126,670338931251150849,10.0,10.0,Butters,None
2127,670319130621435904,11.0,10.0,None,None
2128,670303360680108032,9.0,10.0,None,None
2129,670290420111441920,11.0,10.0,Sandra,None
2130,670093938074779648,9.0,10.0,Wally,None
2131,670086499208155136,10.0,10.0,None,None
2132,670079681849372674,10.0,10.0,Fabio,None
2133,670073503555706880,10.0,10.0,Winston,None
2134,670069087419133954,5.0,10.0,Randall,None
2135,670061506722140161,11.0,10.0,Liam,None
2136,670055038660800512,3.0,10.0,Tommy,None
2137,670046952931721218,11.0,10.0,Ben,None
2138,670040295598354432,10.0,10.0,None,None
2139,670037189829525505,5.0,10.0,None,None
2140,670003130994700288,10.0,10.0,Raphael,None
2141,669993076832759809,9.0,10.0,Zoey,None
2142,669972011175813120,10.0,10.0,None,None
2143,669970042633789440,10.0,10.0,Julio,None
2144,669942763794931712,11.0,10.0,Andru,None
2145,669926384437997569,12.0,10.0,None,None
2146,669923323644657664,10.0,10.0,None,None
2147,669753178989142016,10.0,10.0,Chester,None
2148,669749430875258880,8.0,10.0,Clarence,None
2149,669684865554620416,11.0,10.0,None,None
2150,669683899023405056,10.0,10.0,Kloey,None
2151,669682095984410625,9.0,10.0,Louie,None
2152,669680153564442624,8.0,10.0,Shawwn,None
2153,669661792646373376,5.0,10.0,None,None
2154,669625907762618368,12.0,10.0,Penny,None
2155,669603084620980224,10.0,10.0,None,None
2156,669597912108789760,10.0,10.0,Skye,None
2157,669583744538451968,6.0,10.0,None,None
2158,669573570759163904,10.0,10.0,Linda,None
2159,669571471778410496,7.0,10.0,Keith,None
2160,669567591774625800,9.0,10.0,Kollin,None
2161,669564461267722241,10.0,10.0,None,None
2162,669393256313184256,10.0,10.0,Ronduh,None
2163,669375718304980992,6.0,10.0,Billl,None
2164,669371483794317312,10.0,10.0,Oliviér,None
2165,669367896104181761,10.0,10.0,Chip,None
2166,669363888236994561,10.0,10.0,None,None
2167,669359674819481600,11.0,10.0,Saydee,None
2168,669354382627049472,8.0,10.0,Dug,None
2169,669353438988365824,10.0,10.0,Tessa,None
2170,669351434509529089,10.0,10.0,Sully,None
2171,669328503091937280,12.0,10.0,Kirk,None
2172,669327207240699904,13.0,10.0,None,None
2173,669324657376567296,11.0,10.0,Ralf,None
2174,669216679721873412,8.0,10.0,Clarq,None
2175,669214165781868544,10.0,10.0,Jaspers,None
2176,669203728096960512,9.0,10.0,Samsom,None
2177,669037058363662336,10.0,10.0,None,None
2178,669015743032369152,10.0,10.0,None,None
2179,669006782128353280,12.0,10.0,Tucker,None
2180,669000397445533696,11.0,10.0,Terrance,None
2181,668994913074286592,5.0,10.0,None,None
2182,668992363537309700,8.0,10.0,Harrison,None
2183,668989615043424256,3.0,10.0,Bernie,None
2184,668988183816871936,7.0,10.0,None,None
2185,668986018524233728,9.0,10.0,Ruby,None
2186,668981893510119424,4.0,10.0,None,None
2187,668979806671884288,12.0,10.0,Chaz,None
2188,668975677807423489,11.0,10.0,Jeremy,None
2189,668967877119254528,12.0,10.0,None,None
2190,668960084974809088,10.0,10.0,Jaycob,None
2191,668955713004314625,10.0,10.0,None,None
2192,668932921458302977,9.0,10.0,Herald,None
2193,668902994700836864,11.0,10.0,Lambeau,None
2194,668892474547511297,11.0,10.0,Ruffles,None
2195,668872652652679168,11.0,10.0,Amélie,None
2196,668852170888998912,11.0,10.0,Bobb,None
2197,668826086256599040,10.0,10.0,Banditt,None
2198,668815180734689280,7.0,10.0,None,None
2199,668779399630725120,10.0,10.0,Kevon,None
2200,668655139528511488,11.0,10.0,Winifred,None
2201,668645506898350081,11.0,10.0,None,None
2202,668643542311546881,3.0,10.0,None,None
2203,668641109086707712,10.0,10.0,Hanz,None
2204,668636665813057536,10.0,10.0,None,None
2205,668633411083464705,10.0,10.0,Churlie,None
2206,668631377374486528,5.0,10.0,Zeek,None
2207,668627278264475648,9.0,10.0,Timofy,None
2208,668625577880875008,10.0,10.0,Maks,None
2209,668623201287675904,10.0,10.0,Jomathan,None
2210,668620235289837568,10.0,10.0,Kallie,None
2211,668614819948453888,7.0,10.0,None,None
2212,668587383441514497,13.0,10.0,None,None
2213,668567822092664832,11.0,10.0,Marvin,None
2214,668544745690562560,10.0,10.0,None,None
2215,668542336805281792,10.0,10.0,None,None
2216,668537837512433665,8.0,10.0,Spark,None
2217,668528771708952576,12.0,10.0,Gòrdón,None
2218,668507509523615744,10.0,10.0,None,None
2219,668496999348633600,8.0,10.0,Jo,None
2220,668484198282485761,9.0,10.0,None,None
2221,668480044826800133,11.0,10.0,DayZ,None
2222,668466899341221888,4.0,10.0,None,None
2223,668297328638447616,9.0,10.0,None,None
2224,668291999406125056,10.0,10.0,None,None
2225,668286279830867968,11.0,10.0,Rusty,None
2226,668274247790391296,10.0,10.0,Sophie,None
2227,668268907921326080,10.0,10.0,None,None
2228,668256321989451776,13.0,10.0,Jareld,None
2229,668248472370458624,8.0,10.0,Bisquick,None
2230,668237644992782336,10.0,10.0,Torque,None
2231,668226093875376128,10.0,10.0,None,None
2232,668221241640230912,10.0,10.0,None,None
2233,668204964695683073,8.0,10.0,Ron,None
2234,668190681446379520,12.0,10.0,Skittles,None
2235,668171859951755264,7.0,10.0,None,None
2236,668154635664932864,9.0,10.0,None,None
2237,668142349051129856,2.0,10.0,None,None
2238,668113020489474048,6.0,10.0,Alfie,None
2239,667937095915278337,3.0,10.0,None,None
2240,667924896115245057,9.0,10.0,Jiminy,None
2241,667915453470232577,10.0,10.0,Otis,None
2242,667911425562669056,5.0,10.0,None,None
2243,667902449697558528,9.0,10.0,Cleopatricia,None
2244,667886921285246976,11.0,10.0,Erik,None
2245,667885044254572545,10.0,10.0,Stu,None
2246,667878741721415682,2.0,10.0,Tedrick,None
2247,667873844930215936,10.0,10.0,None,None
2248,667866724293877760,10.0,10.0,Shaggy,None
2249,667861340749471744,9.0,10.0,None,None
2250,667832474953625600,12.0,10.0,None,None
2251,667806454573760512,10.0,10.0,Filup,None
2252,667801013445750784,12.0,10.0,None,None
2253,667793409583771648,8.0,10.0,None,None
2254,667782464991965184,9.0,10.0,None,None
2255,667773195014021121,8.0,10.0,None,None
2256,667766675769573376,9.0,10.0,Calvin,None
2257,667728196545200128,11.0,10.0,Olive,None
2258,667724302356258817,7.0,10.0,None,None
2261,667549055577362432,1.0,10.0,None,None
2262,667546741521195010,9.0,10.0,George,None
2263,667544320556335104,10.0,10.0,Kial,None
2264,667538891197542400,9.0,10.0,None,None
2265,667534815156183040,8.0,10.0,Frank,None
2266,667530908589760512,10.0,10.0,Naphaniel,None
2267,667524857454854144,12.0,10.0,None,None
2268,667517642048163840,8.0,10.0,Dook,None
2269,667509364010450944,12.0,10.0,None,None
2270,667502640335572993,11.0,10.0,Hall,None
2271,667495797102141441,9.0,10.0,Philippe,None
2272,667491009379606528,7.0,10.0,None,None
2273,667470559035432960,11.0,10.0,None,None
2274,667455448082227200,7.0,10.0,Reese,None
2275,667453023279554560,11.0,10.0,Cupcake,None
2276,667443425659232256,6.0,10.0,None,None
2277,667437278097252352,10.0,10.0,None,None
2278,667435689202614272,12.0,10.0,None,None
2279,667405339315146752,7.0,10.0,Biden,None
2280,667393430834667520,8.0,10.0,Fwed,None
2281,667369227918143488,10.0,10.0,None,None
2282,667211855547486208,9.0,10.0,Genevieve,None
2283,667200525029539841,11.0,10.0,Joshwa,None
2284,667192066997374976,12.0,10.0,None,None
2285,667188689915760640,10.0,10.0,None,None
2286,667182792070062081,10.0,10.0,Timison,None
2287,667177989038297088,8.0,10.0,None,None
2288,667176164155375616,4.0,10.0,None,None
2289,667174963120574464,9.0,10.0,Clarence,None
2290,667171260800061440,10.0,10.0,Kenneth,None
2291,667165590075940865,10.0,10.0,Churlie,None
2292,667160273090932737,11.0,10.0,Bradlay,None
2293,667152164079423490,12.0,10.0,Pipsy,None
2294,667138269671505920,10.0,10.0,None,None
2295,667119796878725120,10.0,10.0,Gabe,None
2296,667090893657276420,7.0,10.0,Clybe,None
2297,667073648344346624,10.0,10.0,Dave,None
2298,667070482143944705,10.0,10.0,None,None
2299,667065535570550784,8.0,10.0,None,None
2300,667062181243039745,10.0,10.0,Keet,None
2301,667044094246576128,12.0,10.0,None,None
2302,667012601033924608,9.0,10.0,Klevin,None
2303,666996132027977728,10.0,10.0,Carll,None
2304,666983947667116034,11.0,10.0,None,None
2305,666837028449972224,3.0,10.0,None,None
2306,666835007768551424,10.0,10.0,None,None
2307,666826780179869698,12.0,10.0,None,None
2308,666817836334096384,9.0,10.0,Jeph,None
2309,666804364988780544,8.0,10.0,Jockson,None
2310,666786068205871104,2.0,10.0,None,None
2311,666781792255496192,10.0,10.0,None,None
2312,666776908487630848,5.0,10.0,Josep,None
2313,666739327293083650,10.0,10.0,Lugan,None
2314,666701168228331520,8.0,10.0,None,None
2315,666691418707132416,8.0,10.0,Christoper,None
2316,666649482315059201,4.0,10.0,None,None
2317,666644823164719104,9.0,10.0,Jimothy,None
2318,666454714377183233,10.0,10.0,Kreggory,None
2319,666447344410484738,9.0,10.0,Scout,None
2320,666437273139982337,7.0,10.0,None,None
2321,666435652385423360,10.0,10.0,None,None
2322,666430724426358785,6.0,10.0,None,None
2323,666428276349472768,7.0,10.0,None,None
2324,666421158376562688,12.0,10.0,None,None
2325,666418789513326592,10.0,10.0,Walter,None
2326,666411507551481857,2.0,10.0,None,None
2327,666407126856765440,7.0,10.0,None,None
2328,666396247373291520,9.0,10.0,None,None
2329,666373753744588802,11.0,10.0,None,None
2330,666362758909284353,6.0,10.0,None,None
2331,666353288456101888,8.0,10.0,None,None
2332,666345417576210432,10.0,10.0,None,None
2333,666337882303524864,9.0,10.0,None,None
2334,666293911632134144,3.0,10.0,None,None
2335,666287406224695296,,,None,None
2336,666273097616637952,11.0,10.0,None,None
2337,666268910803644416,10.0,10.0,None,None
2338,666104133288665088,1.0,10.0,None,None
2339,666102155909144576,11.0,10.0,None,None
2340,666099513787052032,8.0,10.0,None,None
2341,666094000022159362,9.0,10.0,None,None
2342,666082916733198337,6.0,10.0,None,None
2343,666073100786774016,10.0,10.0,None,None
2344,666071193221509120,9.0,10.0,None,None
2345,666063827256086533,10.0,10.0,None,None
2346,666058600524156928,8.0,10.0,None,None
2347,666057090499244032,9.0,10.0,None,None
2348,666055525042405380,10.0,10.0,None,None
2349,666051853826850816,2.0,10.0,None,None
2350,666050758794694657,10.0,10.0,None,None
2351,666049248165822465,5.0,10.0,None,None
2352,666044226329800704,6.0,10.0,None,None
2353,666033412701032449,9.0,10.0,None,None
2354,666029285002620928,7.0,10.0,None,None
2355,666020888022790149,8.0,10.0,None,None
